id,label
1,horse
2,automobile
3,automobile
4,truck
5,horse
6,cat
7,dog
8,bird
9,cat
10,dog
11,airplane
12,frog
13,bird
14,frog
15,dog
16,bird
17,horse
18,dog
19,airplane
20,horse
21,horse
22,ship
23,airplane
24,automobile
25,truck
26,frog
27,automobile
28,horse
29,airplane
30,dog
31,cat
32,airplane
33,truck
34,horse
35,horse
36,cat
37,automobile
38,automobile
39,ship
40,bird
41,deer
42,cat
43,truck
44,automobile
45,dog
46,deer
47,cat
48,dog
49,frog
50,truck
51,airplane
52,dog
53,frog
54,frog
55,airplane
56,ship
57,horse
58,automobile
59,airplane
60,truck
61,bird
62,cat
63,airplane
64,deer
65,ship
66,automobile
67,ship
68,bird
69,airplane
70,cat
71,dog
72,truck
73,truck
74,truck
75,airplane
76,automobile
77,airplane
78,dog
79,airplane
80,truck
81,frog
82,bird
83,automobile
84,deer
85,horse
86,deer
87,dog
88,automobile
89,automobile
90,horse
91,cat
92,airplane
93,truck
94,horse
95,automobile
96,automobile
97,automobile
98,airplane
99,truck
100,deer
101,deer
102,deer
103,horse
104,bird
105,dog
106,airplane
107,dog
108,deer
109,automobile
110,cat
111,airplane
112,frog
113,deer
114,airplane
115,dog
116,deer
117,horse
118,automobile
119,dog
120,bird
121,horse
122,truck
123,deer
124,horse
125,cat
126,truck
127,dog
128,horse
129,truck
130,automobile
131,horse
132,truck
133,truck
134,dog
135,automobile
136,dog
137,frog
138,dog
139,deer
140,automobile
141,horse
142,cat
143,frog
144,horse
145,truck
146,dog
147,horse
148,automobile
149,airplane
150,automobile
151,ship
152,frog
153,cat
154,truck
155,automobile
156,horse
157,airplane
158,deer
159,dog
160,horse
161,dog
162,airplane
163,horse
164,ship
165,dog
166,dog
167,automobile
168,dog
169,frog
170,dog
171,dog
172,dog
173,airplane
174,frog
175,ship
176,cat
177,automobile
178,cat
179,bird
180,automobile
181,deer
182,truck
183,dog
184,frog
185,dog
186,bird
187,bird
188,bird
189,airplane
190,airplane
191,deer
192,ship
193,airplane
194,bird
195,truck
196,dog
197,horse
198,cat
199,airplane
200,truck
201,automobile
202,horse
203,horse
204,frog
205,truck
206,horse
207,horse
208,horse
209,automobile
210,cat
211,automobile
212,cat
213,horse
214,frog
215,dog
216,automobile
217,dog
218,dog
219,frog
220,deer
221,automobile
222,cat
223,dog
224,frog
225,deer
226,automobile
227,frog
228,airplane
229,truck
230,automobile
231,dog
232,bird
233,automobile
234,truck
235,horse
236,truck
237,dog
238,truck
239,horse
240,horse
241,automobile
242,deer
243,truck
244,horse
245,truck
246,horse
247,truck
248,automobile
249,dog
250,horse
251,bird
252,airplane
253,automobile
254,truck
255,dog
256,frog
257,frog
258,cat
259,cat
260,dog
261,horse
262,ship
263,deer
264,horse
265,frog
266,horse
267,horse
268,airplane
269,cat
270,automobile
271,dog
272,truck
273,cat
274,deer
275,horse
276,automobile
277,airplane
278,airplane
279,deer
280,dog
281,bird
282,deer
283,automobile
284,horse
285,cat
286,dog
287,horse
288,automobile
289,truck
290,airplane
291,airplane
292,frog
293,airplane
294,horse
295,bird
296,dog
297,deer
298,frog
299,ship
300,dog
301,airplane
302,bird
303,cat
304,airplane
305,frog
306,frog
307,ship
308,airplane
309,automobile
310,airplane
311,frog
312,bird
313,airplane
314,airplane
315,cat
316,cat
317,deer
318,dog
319,cat
320,frog
321,automobile
322,automobile
323,cat
324,horse
325,airplane
326,horse
327,cat
328,frog
329,cat
330,automobile
331,automobile
332,horse
333,bird
334,automobile
335,dog
336,truck
337,deer
338,dog
339,deer
340,automobile
341,bird
342,deer
343,horse
344,frog
345,horse
346,truck
347,automobile
348,cat
349,airplane
350,dog
351,frog
352,deer
353,truck
354,frog
355,airplane
356,dog
357,horse
358,frog
359,airplane
360,cat
361,deer
362,airplane
363,dog
364,automobile
365,truck
366,cat
367,bird
368,airplane
369,automobile
370,frog
371,dog
372,dog
373,horse
374,airplane
375,truck
376,ship
377,automobile
378,frog
379,automobile
380,cat
381,cat
382,airplane
383,bird
384,automobile
385,horse
386,automobile
387,cat
388,truck
389,airplane
390,horse
391,frog
392,dog
393,cat
394,cat
395,frog
396,truck
397,airplane
398,horse
399,horse
400,deer
401,horse
402,airplane
403,automobile
404,frog
405,horse
406,airplane
407,automobile
408,automobile
409,airplane
410,dog
411,automobile
412,cat
413,airplane
414,frog
415,truck
416,cat
417,cat
418,airplane
419,airplane
420,horse
421,frog
422,deer
423,bird
424,cat
425,airplane
426,automobile
427,cat
428,horse
429,dog
430,horse
431,automobile
432,automobile
433,truck
434,dog
435,dog
436,horse
437,automobile
438,truck
439,dog
440,automobile
441,cat
442,automobile
443,airplane
444,frog
445,automobile
446,dog
447,automobile
448,cat
