id,label
1,truck
2,truck
3,truck
4,truck
5,truck
6,truck
7,truck
8,truck
9,truck
10,truck
11,deer
12,horse
13,truck
14,truck
15,truck
16,airplane
17,ship
18,truck
19,airplane
20,truck
21,horse
22,airplane
23,dog
24,truck
25,truck
26,truck
27,horse
28,truck
29,airplane
30,truck
31,dog
32,truck
33,truck
34,truck
35,truck
36,truck
37,truck
38,truck
39,ship
40,truck
41,dog
42,frog
43,truck
44,truck
45,truck
46,bird
47,truck
48,truck
49,truck
50,truck
51,frog
52,truck
53,truck
54,truck
55,airplane
56,airplane
57,dog
58,deer
59,ship
60,truck
61,dog
62,truck
63,truck
64,truck
65,airplane
66,truck
67,ship
68,cat
69,truck
70,truck
71,horse
72,automobile
73,truck
74,truck
75,truck
76,truck
77,frog
78,truck
79,truck
80,truck
81,truck
82,truck
83,truck
84,truck
85,ship
86,truck
87,truck
88,truck
89,dog
90,truck
91,frog
92,bird
93,truck
94,truck
95,truck
96,truck
97,frog
98,airplane
99,truck
100,bird
101,truck
102,deer
103,truck
104,truck
105,horse
106,cat
107,truck
108,frog
109,truck
110,truck
111,truck
112,truck
113,truck
114,truck
115,truck
116,airplane
117,truck
118,horse
119,truck
120,truck
121,truck
122,truck
123,truck
124,truck
125,airplane
126,truck
127,truck
128,truck
129,truck
130,frog
131,truck
132,truck
133,truck
134,truck
135,truck
136,truck
137,truck
138,truck
139,truck
140,truck
141,truck
142,truck
143,dog
144,ship
145,frog
146,frog
147,truck
148,dog
149,truck
150,deer
151,truck
152,frog
153,truck
154,airplane
155,truck
156,truck
157,automobile
158,ship
159,truck
160,truck
161,truck
162,automobile
163,bird
164,truck
165,deer
166,truck
167,truck
168,truck
169,truck
170,truck
171,frog
172,truck
173,dog
174,truck
175,truck
176,automobile
177,truck
178,cat
179,horse
180,truck
181,truck
182,truck
183,ship
184,frog
185,airplane
186,cat
187,frog
188,truck
189,truck
190,airplane
191,frog
192,airplane
193,bird
194,truck
195,truck
196,cat
197,truck
198,truck
199,bird
200,truck
201,truck
202,truck
203,frog
204,truck
205,dog
206,frog
207,truck
208,cat
209,truck
210,truck
211,truck
212,dog
213,truck
214,dog
215,truck
216,frog
217,truck
218,truck
219,truck
220,airplane
221,truck
222,truck
223,truck
224,deer
225,truck
226,truck
227,truck
228,truck
229,truck
230,truck
231,truck
232,truck
233,truck
234,dog
235,truck
236,truck
237,truck
238,truck
239,truck
240,deer
241,truck
242,truck
243,truck
244,truck
245,cat
246,cat
247,truck
248,truck
249,frog
250,frog
251,bird
252,airplane
253,frog
254,truck
255,deer
256,deer
257,truck
258,truck
259,truck
260,truck
261,truck
262,truck
263,truck
264,truck
265,truck
266,truck
267,truck
268,deer
269,bird
270,bird
271,truck
272,frog
273,frog
274,truck
275,truck
276,deer
277,airplane
278,truck
279,truck
280,truck
281,truck
282,truck
283,truck
284,cat
285,truck
286,truck
287,dog
288,truck
289,truck
290,dog
291,ship
292,truck
293,airplane
294,truck
295,deer
296,truck
297,dog
298,airplane
299,truck
300,truck
301,truck
302,truck
303,truck
304,airplane
305,dog
306,truck
307,bird
308,frog
309,truck
310,truck
311,truck
312,dog
313,ship
314,truck
315,truck
316,dog
317,truck
318,truck
319,truck
320,truck
321,truck
322,deer
323,truck
324,ship
325,truck
326,truck
327,truck
328,truck
329,truck
330,truck
331,truck
332,truck
333,ship
334,ship
335,frog
336,truck
337,dog
338,truck
339,airplane
340,automobile
341,ship
342,truck
343,truck
344,ship
345,truck
346,truck
347,bird
348,truck
349,truck
350,truck
351,truck
352,frog
353,dog
354,dog
355,truck
356,truck
357,automobile
358,truck
359,horse
360,truck
361,truck
362,airplane
363,frog
364,truck
365,truck
366,truck
367,dog
368,truck
369,truck
370,frog
371,deer
372,truck
373,truck
374,dog
375,truck
376,bird
377,truck
378,ship
379,truck
380,truck
381,truck
382,truck
383,dog
384,truck
385,truck
386,truck
387,truck
388,truck
389,bird
390,truck
391,frog
392,frog
393,deer
394,airplane
395,truck
396,horse
397,truck
398,frog
399,truck
400,truck
401,horse
402,truck
403,deer
404,truck
405,truck
406,airplane
407,truck
408,truck
409,cat
410,truck
411,truck
412,cat
413,ship
414,truck
415,truck
416,frog
417,truck
418,automobile
419,airplane
420,truck
421,truck
422,truck
423,truck
424,cat
425,airplane
426,airplane
427,truck
428,truck
429,truck
430,truck
431,truck
432,truck
433,truck
434,truck
435,truck
436,truck
437,truck
438,dog
439,truck
440,truck
441,truck
442,truck
443,truck
444,truck
445,truck
446,truck
447,truck
448,truck
449,dog
450,truck
451,truck
452,truck
453,truck
454,truck
455,truck
456,frog
457,airplane
458,truck
459,bird
460,truck
461,truck
462,automobile
463,truck
464,bird
465,truck
466,deer
467,truck
468,airplane
469,truck
470,dog
471,cat
472,dog
473,truck
474,automobile
475,dog
476,truck
477,truck
478,truck
479,dog
480,truck
481,deer
482,airplane
483,truck
484,dog
485,bird
486,truck
487,truck
488,truck
489,truck
490,cat
491,truck
492,truck
493,truck
494,dog
495,truck
496,truck
497,truck
498,truck
499,truck
500,truck
501,truck
502,truck
503,bird
504,truck
505,frog
506,dog
507,truck
508,truck
509,truck
510,truck
511,truck
512,truck
513,truck
514,deer
515,dog
516,truck
517,truck
518,ship
519,truck
520,truck
521,truck
522,dog
523,dog
524,truck
525,truck
526,dog
527,truck
528,truck
529,truck
530,frog
531,truck
532,truck
533,airplane
534,truck
535,truck
536,ship
537,truck
538,truck
539,truck
540,truck
541,truck
542,truck
543,dog
544,truck
545,truck
546,ship
547,truck
548,truck
549,dog
550,truck
551,frog
552,truck
553,frog
554,truck
555,deer
556,truck
557,truck
558,airplane
559,airplane
560,dog
561,airplane
562,truck
563,truck
564,truck
565,deer
566,truck
567,frog
568,truck
569,truck
570,truck
571,truck
572,dog
573,truck
574,cat
575,truck
576,frog
577,truck
578,dog
579,ship
580,frog
581,truck
582,truck
583,truck
584,truck
585,truck
586,truck
587,truck
588,truck
589,ship
590,truck
591,truck
592,cat
593,truck
594,truck
595,truck
596,dog
597,dog
598,truck
599,dog
600,truck
601,truck
602,truck
603,truck
604,truck
605,truck
606,frog
607,ship
608,airplane
609,truck
610,truck
611,dog
612,airplane
613,truck
614,cat
615,frog
616,dog
617,truck
618,truck
619,truck
620,dog
621,truck
622,truck
623,truck
624,truck
625,truck
626,truck
627,cat
628,truck
629,truck
630,deer
631,ship
632,dog
633,airplane
634,truck
635,truck
636,frog
637,dog
638,truck
639,dog
640,truck
641,truck
642,truck
643,truck
644,frog
645,truck
646,dog
647,deer
648,truck
649,deer
650,airplane
651,truck
652,truck
653,truck
654,truck
655,truck
656,truck
657,frog
658,truck
659,bird
660,truck
661,truck
662,airplane
663,truck
664,airplane
665,truck
666,bird
667,frog
668,truck
669,frog
670,truck
671,cat
672,truck
673,truck
674,ship
675,truck
676,truck
677,truck
678,truck
679,horse
680,truck
681,truck
682,truck
683,bird
684,truck
685,truck
686,frog
687,deer
688,truck
689,truck
690,dog
691,dog
692,airplane
693,bird
694,truck
695,truck
696,truck
697,cat
698,frog
699,truck
700,truck
701,truck
702,truck
703,truck
704,dog
705,truck
706,truck
707,truck
708,truck
709,truck
710,truck
711,truck
712,truck
713,truck
714,truck
715,frog
716,frog
717,truck
718,truck
719,truck
720,dog
721,truck
722,truck
723,bird
724,truck
725,airplane
726,truck
727,truck
728,truck
729,deer
730,dog
731,horse
732,dog
733,truck
734,truck
735,horse
736,airplane
737,truck
738,truck
739,frog
740,truck
741,bird
742,truck
743,ship
744,truck
745,dog
746,truck
747,truck
748,truck
749,truck
750,truck
751,deer
752,cat
753,truck
754,truck
755,truck
756,truck
757,automobile
758,ship
759,truck
760,frog
761,truck
762,truck
763,airplane
764,truck
765,horse
766,cat
767,airplane
768,truck
769,airplane
770,airplane
771,deer
772,truck
773,truck
774,frog
775,truck
776,truck
777,truck
778,truck
779,truck
780,truck
781,truck
782,truck
783,truck
784,ship
785,airplane
786,bird
787,truck
788,airplane
789,truck
790,truck
791,dog
792,truck
793,truck
794,truck
795,truck
796,truck
797,truck
798,truck
799,frog
800,horse
801,truck
802,dog
803,truck
804,truck
805,frog
806,truck
807,truck
808,truck
809,cat
810,truck
811,truck
812,truck
813,frog
814,frog
815,truck
816,truck
817,airplane
818,truck
819,truck
820,bird
821,truck
822,truck
823,truck
824,dog
825,deer
826,truck
827,truck
828,truck
829,truck
830,truck
831,truck
832,frog
833,truck
834,deer
835,truck
836,truck
837,truck
838,truck
839,dog
840,airplane
841,truck
842,deer
843,deer
844,dog
845,truck
846,truck
847,truck
848,truck
849,truck
850,truck
851,truck
852,truck
853,truck
854,frog
855,truck
856,airplane
857,truck
858,truck
859,truck
860,truck
861,truck
862,truck
863,truck
864,ship
865,truck
866,dog
867,cat
868,ship
869,truck
870,truck
871,frog
872,frog
873,truck
874,truck
875,ship
876,dog
877,truck
878,frog
879,truck
880,cat
881,truck
882,ship
883,dog
884,truck
885,truck
886,airplane
887,truck
888,deer
889,truck
890,truck
891,ship
892,truck
893,truck
894,truck
895,truck
896,frog
897,truck
898,horse
899,truck
900,truck
901,truck
902,truck
903,truck
904,truck
905,airplane
906,deer
907,dog
908,dog
909,deer
910,truck
911,truck
912,dog
913,cat
914,deer
915,truck
916,ship
917,truck
918,truck
919,truck
920,truck
921,truck
922,dog
923,dog
924,truck
925,dog
926,truck
927,truck
928,ship
929,truck
930,truck
931,truck
932,truck
933,frog
934,truck
935,truck
936,truck
937,truck
938,truck
939,truck
940,airplane
941,airplane
942,truck
943,truck
944,dog
945,truck
946,ship
947,dog
948,bird
949,truck
950,truck
951,frog
952,airplane
953,truck
954,truck
955,truck
956,truck
957,truck
958,truck
959,truck
960,truck
961,truck
962,truck
963,truck
964,deer
965,truck
966,truck
967,truck
968,truck
969,truck
970,truck
971,truck
972,ship
973,bird
974,truck
975,horse
976,airplane
977,truck
978,truck
979,truck
980,truck
981,horse
982,dog
983,truck
984,ship
985,dog
986,truck
987,deer
988,truck
989,ship
990,truck
991,truck
992,dog
993,truck
994,truck
995,truck
996,truck
997,truck
998,truck
999,truck
