id,label
1,truck
2,truck
3,truck
4,truck
5,truck
6,truck
7,deer
8,truck
9,horse
10,horse
11,airplane
12,horse
13,frog
14,truck
15,truck
16,airplane
17,frog
18,truck
19,airplane
20,truck
21,truck
22,airplane
23,truck
24,truck
25,truck
26,truck
27,truck
28,truck
29,airplane
30,truck
31,airplane
32,truck
33,truck
34,truck
35,truck
36,truck
37,truck
38,truck
39,automobile
40,truck
41,dog
42,dog
43,truck
44,truck
45,truck
46,automobile
47,truck
48,truck
49,horse
50,truck
51,horse
52,truck
53,truck
54,truck
55,airplane
56,airplane
57,truck
58,dog
59,dog
60,truck
61,dog
62,truck
63,truck
64,truck
65,airplane
66,truck
67,airplane
68,cat
69,truck
70,truck
71,truck
72,dog
73,truck
74,truck
75,dog
76,automobile
77,airplane
78,truck
79,truck
80,truck
81,deer
82,truck
83,truck
84,truck
85,dog
86,dog
87,truck
88,truck
89,truck
90,dog
91,truck
92,ship
93,truck
94,truck
95,truck
96,truck
97,ship
98,airplane
99,truck
100,airplane
101,horse
102,truck
103,truck
104,truck
105,truck
106,dog
107,truck
108,truck
109,dog
110,truck
111,truck
112,truck
113,truck
114,truck
115,truck
116,airplane
117,truck
118,truck
119,truck
120,truck
121,frog
122,truck
123,truck
124,truck
125,ship
126,horse
127,truck
128,truck
129,truck
130,truck
131,dog
132,truck
133,truck
134,truck
135,truck
136,truck
137,truck
138,truck
139,ship
140,truck
141,truck
142,truck
143,truck
144,automobile
145,truck
146,deer
147,truck
148,truck
149,truck
150,truck
151,truck
152,dog
153,truck
154,dog
155,truck
156,truck
157,truck
158,truck
159,truck
160,truck
161,truck
162,cat
163,automobile
164,automobile
165,truck
166,deer
167,truck
168,truck
169,truck
170,truck
171,dog
172,truck
173,truck
174,truck
175,truck
176,truck
177,truck
178,truck
179,truck
180,truck
181,truck
182,truck
183,truck
184,deer
185,ship
186,truck
187,horse
188,truck
189,truck
190,deer
191,horse
192,cat
193,airplane
194,truck
195,truck
196,automobile
197,truck
198,automobile
199,airplane
200,truck
201,truck
202,truck
203,truck
204,truck
205,dog
206,dog
207,truck
208,truck
209,truck
210,truck
211,truck
212,truck
213,horse
214,dog
215,truck
216,truck
217,truck
218,truck
219,truck
220,airplane
221,truck
222,automobile
223,truck
224,airplane
225,truck
226,truck
227,truck
228,truck
229,truck
230,truck
231,truck
232,truck
233,truck
234,truck
235,truck
236,truck
237,automobile
238,truck
239,truck
240,truck
241,truck
242,truck
243,truck
244,horse
245,dog
246,truck
247,truck
248,truck
249,truck
250,truck
251,airplane
252,airplane
253,airplane
254,deer
255,truck
256,deer
257,truck
258,truck
259,truck
260,truck
261,truck
262,automobile
263,truck
264,truck
265,horse
266,truck
267,truck
268,truck
269,dog
270,automobile
271,truck
272,horse
273,truck
274,truck
275,truck
276,truck
277,truck
278,truck
279,truck
280,truck
281,truck
282,truck
283,truck
284,dog
285,truck
286,horse
287,horse
288,truck
289,truck
290,deer
291,ship
292,truck
293,airplane
294,truck
295,truck
296,truck
297,truck
298,airplane
299,truck
300,truck
301,automobile
302,truck
303,truck
304,automobile
305,truck
306,truck
307,deer
308,truck
309,truck
310,truck
311,truck
312,truck
313,airplane
314,truck
315,truck
316,truck
317,truck
318,horse
319,truck
320,truck
321,truck
322,truck
323,truck
324,automobile
325,dog
326,truck
327,truck
328,truck
329,truck
330,automobile
331,truck
332,automobile
333,dog
334,truck
335,truck
336,truck
337,truck
338,truck
339,airplane
340,dog
341,bird
342,truck
343,truck
344,horse
345,truck
346,truck
347,ship
348,truck
349,truck
350,truck
351,truck
352,deer
353,truck
354,truck
355,truck
356,truck
357,dog
358,truck
359,truck
360,truck
361,truck
362,airplane
363,airplane
364,truck
365,truck
366,truck
367,truck
368,truck
369,truck
370,airplane
371,truck
372,truck
373,truck
374,truck
375,truck
376,ship
377,truck
378,horse
379,truck
380,truck
381,truck
382,truck
383,truck
384,truck
385,dog
386,truck
387,truck
388,automobile
389,dog
390,truck
391,truck
392,truck
393,truck
394,airplane
395,truck
396,horse
397,truck
398,automobile
399,truck
400,truck
401,frog
402,truck
403,automobile
404,truck
405,ship
406,ship
407,dog
408,truck
409,airplane
410,truck
411,truck
412,truck
413,airplane
414,horse
415,truck
416,truck
417,truck
418,airplane
419,frog
420,dog
421,truck
422,truck
423,truck
424,truck
425,automobile
426,automobile
427,truck
428,horse
429,truck
430,truck
431,truck
432,truck
433,truck
434,truck
435,truck
436,truck
437,truck
438,truck
439,truck
440,truck
441,truck
442,truck
443,truck
444,truck
445,truck
446,truck
447,truck
448,truck
449,truck
450,truck
451,truck
452,truck
453,dog
454,truck
455,truck
456,dog
457,automobile
458,horse
459,airplane
460,truck
461,truck
462,truck
463,truck
464,deer
465,truck
466,horse
467,truck
468,airplane
469,truck
470,truck
471,frog
472,automobile
473,truck
474,truck
475,horse
476,truck
477,ship
478,truck
479,dog
480,truck
481,truck
482,dog
483,truck
484,truck
485,dog
486,truck
487,truck
488,truck
489,truck
490,truck
491,automobile
492,truck
493,truck
494,truck
495,truck
496,truck
497,truck
498,truck
499,truck
500,truck
501,truck
502,dog
503,truck
504,truck
505,truck
506,truck
507,truck
508,truck
509,truck
510,truck
511,truck
512,truck
513,truck
514,airplane
515,deer
516,truck
517,cat
518,airplane
519,truck
520,truck
521,horse
522,truck
523,truck
524,truck
525,truck
526,truck
527,truck
528,truck
529,truck
530,dog
531,truck
532,truck
533,bird
534,automobile
535,truck
536,truck
537,truck
538,truck
539,truck
540,truck
541,truck
542,truck
543,truck
544,truck
545,truck
546,ship
547,truck
548,truck
549,truck
550,truck
551,ship
552,truck
553,truck
554,horse
555,bird
556,truck
557,truck
558,ship
559,dog
560,truck
561,automobile
562,dog
563,dog
564,truck
565,truck
566,truck
567,truck
568,truck
569,dog
570,truck
571,truck
572,truck
573,truck
574,truck
575,truck
576,truck
577,truck
578,truck
579,dog
580,truck
581,truck
582,truck
583,truck
584,truck
585,truck
586,truck
587,truck
588,truck
589,airplane
590,truck
591,truck
592,truck
593,truck
594,truck
595,truck
596,airplane
597,truck
598,truck
599,truck
600,truck
601,truck
602,horse
603,truck
604,truck
605,truck
606,truck
607,airplane
608,airplane
609,truck
610,truck
611,truck
612,dog
613,truck
614,cat
615,frog
616,truck
617,automobile
618,truck
619,truck
620,truck
621,truck
622,truck
623,truck
624,horse
625,truck
626,truck
627,horse
628,truck
629,truck
630,deer
631,ship
632,truck
633,airplane
634,truck
635,truck
636,truck
637,deer
638,automobile
639,airplane
640,truck
641,dog
642,truck
643,deer
644,truck
645,truck
646,truck
647,deer
648,truck
649,truck
650,airplane
651,truck
652,truck
653,truck
654,truck
655,truck
656,truck
657,truck
658,truck
659,airplane
660,truck
661,truck
662,airplane
663,truck
664,airplane
665,truck
666,truck
667,truck
668,truck
669,truck
670,truck
671,ship
672,truck
673,horse
674,airplane
675,truck
676,truck
677,truck
678,truck
679,truck
680,truck
681,truck
682,truck
683,airplane
684,dog
685,truck
686,truck
687,ship
688,automobile
689,truck
690,truck
691,deer
692,ship
693,airplane
694,truck
695,truck
696,truck
697,truck
698,deer
699,truck
700,truck
701,truck
702,truck
703,truck
704,truck
705,truck
706,truck
707,truck
708,truck
709,truck
710,horse
711,truck
712,truck
713,truck
714,truck
715,truck
716,deer
717,truck
718,cat
719,truck
720,truck
721,truck
722,truck
723,dog
724,horse
725,airplane
726,truck
727,truck
728,truck
729,airplane
730,horse
731,airplane
732,truck
733,truck
734,truck
735,deer
736,truck
737,truck
738,truck
739,truck
740,truck
741,horse
742,truck
743,automobile
744,truck
745,truck
746,truck
747,ship
748,truck
749,truck
750,truck
751,airplane
752,cat
753,truck
754,truck
755,truck
756,truck
757,truck
758,horse
759,truck
760,truck
761,truck
762,truck
763,airplane
764,truck
765,truck
766,deer
767,horse
768,truck
769,airplane
770,airplane
771,truck
772,truck
773,truck
774,horse
775,automobile
776,truck
777,truck
778,truck
779,truck
780,truck
781,truck
782,truck
783,truck
784,cat
785,airplane
786,truck
787,horse
788,truck
789,truck
790,truck
791,truck
792,truck
793,truck
794,horse
795,truck
796,truck
797,dog
798,horse
799,horse
800,ship
801,truck
802,dog
803,truck
804,truck
805,automobile
806,truck
807,truck
808,truck
809,truck
810,truck
811,truck
812,truck
813,deer
814,truck
815,truck
816,truck
817,airplane
818,truck
819,truck
820,cat
821,truck
822,truck
823,truck
824,truck
825,truck
826,truck
827,automobile
828,truck
829,truck
830,truck
831,truck
832,truck
833,horse
834,airplane
835,automobile
836,truck
837,truck
838,truck
839,truck
840,airplane
841,truck
842,airplane
843,ship
844,truck
845,truck
846,truck
847,truck
848,truck
849,truck
850,truck
851,truck
852,truck
853,truck
854,truck
855,horse
856,ship
857,cat
858,truck
859,truck
860,truck
861,truck
862,truck
863,truck
864,ship
865,truck
866,truck
867,truck
868,airplane
869,cat
870,truck
871,truck
872,truck
873,truck
874,dog
875,ship
876,truck
877,truck
878,horse
879,dog
880,cat
881,truck
882,ship
883,truck
884,truck
885,truck
886,automobile
887,truck
888,truck
889,truck
890,truck
891,truck
892,truck
893,horse
894,truck
895,truck
896,truck
897,truck
898,truck
899,horse
900,truck
901,truck
902,truck
903,truck
904,ship
905,truck
906,truck
907,truck
908,horse
909,dog
910,truck
911,truck
912,horse
913,truck
914,horse
915,truck
916,cat
917,truck
918,truck
919,truck
920,truck
921,truck
922,horse
923,truck
924,airplane
925,dog
926,truck
927,horse
928,ship
929,automobile
930,truck
931,horse
932,truck
933,truck
934,truck
935,truck
936,truck
937,truck
938,truck
939,truck
940,ship
941,cat
942,truck
943,truck
944,airplane
945,truck
946,airplane
947,truck
948,bird
949,truck
950,truck
951,truck
952,truck
953,truck
954,truck
955,truck
956,automobile
957,truck
958,truck
959,automobile
960,dog
961,truck
962,truck
963,truck
964,deer
965,horse
966,truck
967,ship
968,truck
969,truck
970,horse
971,truck
972,horse
973,airplane
974,truck
975,truck
976,airplane
977,truck
978,horse
979,truck
980,truck
981,truck
982,bird
983,truck
984,truck
985,truck
986,truck
987,cat
988,truck
989,truck
990,truck
991,truck
992,ship
