id,label
1,horse
2,dog
3,automobile
4,dog
5,bird
6,bird
7,bird
8,bird
9,automobile
10,frog
11,cat
12,dog
13,automobile
14,automobile
15,dog
16,frog
17,cat
18,dog
19,ship
20,horse
21,frog
22,bird
23,deer
24,bird
25,bird
26,horse
27,automobile
28,dog
29,airplane
30,frog
31,bird
32,bird
33,deer
34,bird
35,bird
36,truck
37,deer
38,frog
39,bird
40,automobile
41,bird
42,deer
43,deer
44,bird
45,dog
46,automobile
47,deer
48,bird
49,dog
50,truck
51,bird
52,bird
53,deer
54,horse
55,bird
56,deer
57,bird
58,cat
59,airplane
60,airplane
61,deer
62,horse
63,truck
64,dog
65,deer
66,horse
67,horse
68,airplane
69,bird
70,bird
71,frog
72,automobile
73,deer
74,deer
75,frog
76,horse
77,bird
78,dog
79,dog
80,deer
81,bird
82,bird
83,automobile
84,horse
85,truck
86,bird
87,cat
88,bird
89,frog
90,bird
91,bird
92,bird
93,dog
94,horse
95,cat
96,horse
97,automobile
98,bird
99,frog
100,bird
101,airplane
102,automobile
103,cat
104,deer
105,horse
106,frog
107,bird
108,automobile
109,bird
110,bird
111,dog
112,horse
113,cat
114,horse
115,cat
116,horse
117,bird
118,deer
119,cat
120,bird
121,horse
122,horse
123,bird
124,dog
125,automobile
126,dog
127,frog
128,horse
129,frog
130,ship
131,dog
132,bird
133,airplane
134,bird
135,deer
136,deer
137,horse
138,truck
139,airplane
140,bird
141,bird
142,deer
143,dog
144,automobile
145,bird
146,bird
147,bird
148,automobile
149,bird
150,frog
151,horse
152,bird
153,deer
154,bird
155,truck
156,bird
157,airplane
158,airplane
159,bird
160,frog
161,horse
162,automobile
163,bird
164,bird
165,bird
166,deer
167,truck
168,frog
169,deer
170,bird
171,cat
172,dog
173,horse
174,bird
175,bird
176,bird
177,horse
178,horse
179,airplane
180,truck
181,bird
182,automobile
183,automobile
184,automobile
185,deer
186,bird
187,dog
188,horse
189,dog
190,bird
191,dog
192,automobile
193,airplane
194,automobile
195,bird
196,bird
197,frog
198,cat
199,bird
200,automobile
201,horse
202,horse
203,bird
204,truck
205,deer
206,dog
207,bird
208,automobile
209,frog
210,bird
211,automobile
212,bird
213,frog
214,dog
