id,label
1,truck
2,truck
3,truck
4,truck
5,truck
6,truck
7,truck
8,truck
9,automobile
10,truck
11,airplane
12,truck
13,truck
14,automobile
15,truck
16,airplane
17,frog
18,truck
19,ship
20,truck
21,truck
22,frog
23,truck
24,truck
25,truck
26,truck
27,horse
28,truck
29,deer
30,truck
31,automobile
32,truck
33,truck
34,truck
35,truck
36,truck
37,truck
38,truck
39,ship
40,truck
41,truck
42,frog
43,truck
44,truck
45,truck
46,truck
47,truck
48,truck
49,automobile
50,truck
51,frog
52,truck
53,truck
54,truck
55,frog
56,airplane
57,truck
58,cat
59,automobile
60,truck
61,automobile
62,horse
63,truck
64,truck
65,ship
66,truck
67,ship
68,automobile
69,truck
70,truck
71,automobile
72,truck
73,truck
74,truck
75,truck
76,truck
77,automobile
78,truck
79,truck
80,truck
81,automobile
82,automobile
83,automobile
84,automobile
85,automobile
86,truck
87,truck
88,truck
89,truck
90,truck
91,truck
92,frog
93,truck
94,truck
95,truck
96,truck
97,frog
98,cat
99,truck
100,airplane
101,truck
102,truck
103,truck
104,truck
105,truck
106,automobile
107,truck
108,frog
109,truck
110,truck
111,truck
112,truck
113,truck
114,truck
115,truck
116,truck
117,truck
118,truck
119,frog
120,truck
121,truck
122,truck
123,automobile
124,truck
125,ship
126,truck
127,truck
128,truck
129,truck
130,truck
131,truck
132,truck
133,truck
134,truck
135,truck
136,truck
137,truck
138,truck
139,truck
140,truck
141,dog
142,truck
143,truck
144,truck
145,frog
146,truck
147,truck
148,truck
149,truck
150,truck
151,truck
152,truck
153,truck
154,frog
155,truck
156,truck
157,truck
158,ship
159,truck
160,truck
161,truck
162,automobile
163,automobile
164,truck
165,truck
166,automobile
167,truck
168,truck
169,truck
170,truck
171,frog
172,automobile
173,truck
174,truck
175,truck
176,automobile
177,truck
178,automobile
179,automobile
180,truck
181,truck
182,truck
183,truck
184,automobile
185,frog
186,automobile
187,frog
188,truck
189,truck
190,frog
191,frog
192,ship
193,ship
194,truck
195,frog
196,truck
197,truck
198,truck
199,bird
200,truck
201,truck
202,truck
203,truck
204,truck
205,truck
206,frog
207,truck
208,automobile
209,truck
210,truck
211,truck
212,automobile
213,truck
214,automobile
215,truck
216,truck
217,truck
218,truck
219,truck
220,automobile
221,truck
222,automobile
223,truck
224,airplane
225,automobile
226,truck
227,truck
228,deer
229,truck
230,truck
231,frog
232,truck
233,truck
234,truck
235,automobile
236,truck
237,truck
238,truck
239,truck
240,truck
241,truck
242,truck
243,truck
244,frog
245,automobile
246,truck
247,truck
248,truck
249,truck
250,automobile
251,frog
252,airplane
253,frog
254,truck
255,truck
256,deer
257,truck
258,truck
259,truck
260,truck
261,truck
262,truck
263,truck
264,truck
265,truck
266,truck
267,truck
268,frog
269,automobile
270,horse
271,truck
272,truck
273,truck
274,truck
275,truck
276,automobile
277,automobile
278,truck
279,truck
280,truck
281,truck
282,truck
283,truck
284,frog
285,truck
286,truck
287,automobile
288,dog
289,truck
290,deer
291,automobile
292,truck
293,airplane
294,truck
295,dog
296,truck
297,truck
298,frog
299,truck
300,truck
301,truck
302,truck
303,truck
304,automobile
305,frog
306,truck
307,frog
308,truck
309,truck
310,horse
311,truck
312,truck
313,truck
314,truck
315,truck
316,truck
317,truck
318,truck
319,truck
320,truck
321,truck
322,automobile
323,truck
324,automobile
325,truck
326,truck
327,truck
328,truck
329,truck
330,truck
331,truck
332,frog
333,truck
334,automobile
335,truck
336,truck
337,truck
338,truck
339,deer
340,frog
341,bird
342,truck
343,truck
344,automobile
345,truck
346,truck
347,ship
348,truck
349,truck
350,truck
351,truck
352,truck
353,truck
354,truck
355,truck
356,truck
357,deer
358,truck
359,truck
360,truck
361,truck
362,frog
363,frog
364,truck
365,automobile
366,truck
367,frog
368,truck
369,automobile
370,frog
371,truck
372,truck
373,truck
374,truck
375,truck
376,bird
377,truck
378,automobile
379,truck
380,truck
381,truck
382,truck
383,automobile
384,truck
385,truck
386,truck
387,truck
388,truck
389,deer
390,truck
391,truck
392,automobile
393,truck
394,airplane
395,truck
396,horse
397,truck
398,automobile
399,truck
400,truck
401,truck
402,truck
403,automobile
404,truck
405,truck
406,automobile
407,dog
408,truck
409,automobile
410,truck
411,truck
412,truck
413,ship
414,automobile
415,truck
416,truck
417,truck
418,automobile
419,frog
420,truck
421,truck
422,truck
423,truck
424,automobile
425,truck
426,automobile
427,truck
428,truck
429,truck
430,truck
431,truck
432,automobile
433,truck
434,truck
435,truck
436,truck
437,truck
438,truck
439,truck
440,truck
441,truck
442,truck
443,truck
444,truck
445,truck
446,truck
447,truck
448,truck
449,truck
450,truck
451,truck
452,automobile
453,truck
454,truck
455,truck
456,automobile
457,dog
458,automobile
459,bird
460,truck
461,truck
462,automobile
463,truck
464,frog
465,truck
466,truck
467,truck
468,frog
469,truck
470,truck
471,ship
472,truck
473,truck
474,truck
475,truck
476,truck
477,truck
478,truck
479,truck
480,truck
481,truck
482,automobile
483,truck
484,dog
485,frog
486,truck
487,truck
488,truck
489,truck
490,frog
491,automobile
492,truck
493,truck
494,truck
495,truck
496,truck
497,truck
498,truck
499,truck
500,truck
501,truck
502,truck
503,automobile
504,truck
505,truck
506,automobile
507,truck
508,automobile
509,truck
510,truck
511,truck
512,truck
513,truck
514,frog
515,automobile
516,truck
517,automobile
518,automobile
519,truck
520,truck
521,truck
522,truck
523,truck
524,truck
525,truck
526,dog
527,automobile
528,truck
529,truck
530,cat
531,truck
532,truck
533,automobile
534,truck
535,frog
536,automobile
537,truck
538,truck
539,truck
540,truck
541,truck
542,horse
543,dog
544,truck
545,automobile
546,ship
547,truck
548,truck
549,truck
550,truck
551,automobile
552,truck
553,truck
554,truck
555,airplane
556,truck
557,truck
558,ship
559,ship
560,truck
561,horse
562,truck
563,truck
564,truck
565,frog
566,truck
567,frog
568,automobile
569,truck
570,truck
571,truck
572,truck
573,truck
574,automobile
575,truck
576,frog
577,truck
578,truck
579,truck
580,truck
581,truck
582,truck
583,truck
584,truck
585,truck
586,truck
587,truck
588,truck
589,automobile
590,truck
591,truck
592,truck
593,truck
594,truck
595,truck
596,deer
597,horse
598,truck
599,truck
600,truck
601,truck
602,truck
603,truck
604,truck
605,truck
606,truck
607,airplane
608,automobile
609,truck
610,truck
611,truck
612,dog
613,truck
614,frog
615,frog
616,cat
617,automobile
618,truck
619,truck
620,frog
621,truck
622,truck
623,truck
624,automobile
625,truck
626,truck
627,frog
628,truck
629,truck
630,deer
631,ship
632,truck
633,automobile
634,truck
635,truck
636,truck
637,truck
638,automobile
639,automobile
640,truck
641,truck
642,truck
643,truck
644,truck
645,truck
646,automobile
647,horse
648,truck
649,frog
650,airplane
651,truck
652,truck
653,truck
654,automobile
655,truck
656,truck
657,automobile
658,truck
659,automobile
660,truck
661,truck
662,bird
663,truck
664,frog
665,truck
666,frog
667,automobile
668,truck
669,horse
670,truck
671,cat
672,automobile
673,truck
674,bird
675,truck
676,truck
677,truck
678,truck
679,truck
680,truck
681,truck
682,truck
683,automobile
684,truck
685,truck
686,truck
687,deer
688,truck
689,truck
690,truck
691,truck
692,airplane
693,ship
694,truck
695,truck
696,truck
697,automobile
698,frog
699,truck
700,truck
701,truck
702,truck
703,automobile
704,truck
705,truck
706,truck
707,truck
708,truck
709,truck
710,truck
711,truck
712,truck
713,truck
714,truck
715,automobile
716,truck
717,truck
718,truck
719,truck
720,truck
721,truck
722,automobile
723,truck
724,truck
725,airplane
726,truck
727,truck
728,truck
729,deer
730,truck
731,automobile
732,truck
733,truck
734,ship
735,truck
736,cat
737,truck
738,truck
739,truck
740,truck
741,frog
742,truck
743,automobile
744,truck
745,dog
746,truck
747,truck
748,truck
749,truck
750,truck
751,truck
752,truck
753,truck
754,truck
755,truck
756,truck
757,truck
758,automobile
759,truck
760,truck
761,truck
762,truck
763,airplane
764,truck
765,truck
766,automobile
767,truck
768,truck
769,ship
770,airplane
771,automobile
772,truck
773,truck
774,truck
775,truck
776,truck
777,automobile
778,truck
779,automobile
780,truck
781,truck
782,truck
783,truck
784,ship
785,frog
786,cat
787,truck
788,frog
789,truck
790,truck
791,truck
792,truck
793,truck
794,truck
795,truck
796,truck
797,truck
798,frog
799,frog
800,horse
801,truck
802,truck
803,truck
804,truck
805,frog
806,truck
807,truck
808,truck
809,truck
810,automobile
811,truck
812,truck
813,automobile
814,truck
815,truck
816,truck
817,automobile
818,truck
819,truck
820,automobile
821,truck
822,truck
823,truck
824,truck
825,truck
826,truck
827,truck
828,truck
829,truck
830,truck
831,truck
832,frog
833,automobile
834,airplane
835,truck
836,truck
837,truck
838,truck
839,truck
840,airplane
841,truck
842,airplane
843,truck
844,truck
845,truck
846,truck
847,truck
848,truck
849,truck
850,truck
851,truck
852,truck
853,truck
854,truck
855,truck
856,automobile
857,truck
858,truck
859,truck
860,truck
861,truck
862,truck
863,truck
864,bird
865,truck
866,truck
867,frog
868,frog
869,truck
870,truck
871,deer
872,automobile
873,truck
874,automobile
875,ship
876,truck
877,truck
878,truck
879,truck
880,frog
881,truck
882,frog
883,truck
884,truck
885,truck
886,airplane
887,truck
888,deer
889,truck
890,automobile
891,automobile
892,truck
893,truck
894,truck
895,truck
896,truck
897,truck
898,truck
899,truck
900,automobile
901,truck
902,truck
903,truck
904,truck
905,truck
906,frog
907,dog
908,automobile
909,truck
910,truck
911,truck
912,truck
913,automobile
914,frog
915,truck
916,ship
917,truck
918,truck
919,truck
920,truck
921,truck
922,truck
923,frog
924,truck
925,truck
926,truck
927,horse
928,automobile
929,truck
930,truck
931,truck
932,truck
933,automobile
934,truck
935,truck
936,truck
937,automobile
938,automobile
939,truck
940,ship
941,airplane
942,truck
943,automobile
944,automobile
945,truck
946,frog
947,truck
948,automobile
949,truck
950,truck
951,truck
952,frog
953,truck
954,truck
955,truck
956,truck
957,truck
958,automobile
959,truck
960,truck
961,truck
962,automobile
963,truck
964,truck
965,truck
966,truck
967,truck
968,truck
969,truck
970,truck
971,truck
972,truck
973,deer
974,truck
975,truck
976,airplane
977,truck
978,truck
979,truck
980,truck
981,horse
982,truck
983,truck
984,frog
